#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-10-29T05:46:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5db7d22c0d7c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/558/A53&tab:{J/A+A/558/A53/index}&key:source=J/A+A/558/A53/index&HTTPPRM:&
#-source=J/A+A/558/A53/index
#-order=I
#-out=MWSC
#-out=Name
#-out=flag
#-out=Type
#-out=n_Type
#-out=Src
#-out=SType
#-out=N
#

#RESOURCE=yCat_35580053
#Name: J/A+A/558/A53
#Title: Milky Way global survey of star clusters. II. (Kharchenko+, 2013)
#Table	J_A_A_558_A53_index:
#Name: J/A+A/558/A53/index
#Title: List of MWSC objects
#Column	MWSC	(A4)	[1/3784] MWSC sequential number	[ucd=meta.record]
#Column	Name	(a17)	NGC, IC or other common designation	[ucd=meta.number]
#Column	flag	(A1)	Flag of confirmation/no confirmation (G5)	[ucd=meta.code.error]
#Column	Type	(A1)	[agmnrs] Object type (G1)	[ucd=src.class]
#Column	n_Type	(A1)	[oc] object/candidate	[ucd=meta.note]
#Column	Src	(A4)	Source for MWSC list and input parameters (G2)	[ucd=meta.bib]
#Column	SType	(A3)	Source object type (G3)	[ucd=src.class]
#Column	N	(I9)	Number of stars in MWSC sky area	[ucd=meta.number]
MWSC	Name	flag	Type	n_Type	Src	SType	N
1406	NGC_2506         	=	 	 	COCD	   	     8847
1407	FSR_1147         	=	 	 	FPOS	   	     4387
1408	Ruprecht_153     	=	r	c	DIAS	non	    11577
1409	FSR_1379         	=	 	 	FPOS	   	    10538
1410	NGC_2509         	=	 	 	DIAS	   	    10012
1411	Haffner_21       	=	 	 	DIAS	   	    10859
1412	FSR_1378         	=	 	 	FPOS	   	    14390
1413	FSR_1360         	=	 	 	FPRO	   	    12414
1414	ASCC_44          	=	 	 	COCD	   	    12507
1415	ESO_311-21       	=	 	 	DIAS	   	    10085
1416	FSR_1339         	=	 	 	FPOS	   	    13567
1417	Ruprecht_154     	=	r	o	DIAS	   	     7970
1418	Ruprecht_46      	=	 	 	DREM	ast	     6536
1419	Ruprecht_47      	=	 	 	COCD	   	    18718
1420	ESO_430-09       	=	 	 	DIAS	dub	     9929
1421	Ruprecht_48      	=	r	c	DIAS	   	     9956
1422	Collinder_173    	&	a	o	DIAS	ass	        0
1423	Ruprecht_49      	=	 	 	DIAS	   	     8667
1424	Ruprecht_50      	=	 	 	DIAS	dub	    11967
1425	Ruprecht_51      	=	 	 	DIAS	non	    11384
1426	ESO_430-14       	=	 	 	DIAS	dub	    13761
1427	FSR_1383         	=	 	 	FPOS	   	    10953
1428	NGC_2527         	=	 	 	COCD	   	    26312
1429	Ruprecht_155     	=	 	 	DIAS	non	    10585
1430	Ruprecht_52      	=	 	 	DIAS	non	    13135
1431	ESO_430-18       	=	 	 	COCD	   	    23173
1432	NGC_2533         	=	 	 	DIAS	   	    12859
1433	vdBergh-Hagen_19 	=	r	c	DIAS	   	     9732
1434	Teutsch_50       	=	 	 	DIAS	   	    10699
1435	SAI_86           	=	 	 	DIAS	   	    10783
1436	Vel_OB2          	:	a	o	COCD	ass	        0
1437	NGC_2547         	=	 	 	COCD	   	    18942
1438	FSR_1363         	=	 	 	DIAS	irc	    12898
1439	NGC_2539         	=	 	 	COCD	   	    13818
1440	FSR_1312         	=	 	 	FPOS	   	     8122
1441	FSR_1446         	=	 	 	FPOS	   	     7073
1442	Ruprecht_53      	=	 	 	COCD	   	    12230
1443	FSR_1380         	=	 	 	DIAS	irc	    11529
1444	Ruprecht_54      	=	 	 	DIAS	   	    10732
1445	FSR_1447         	=	 	 	FPOS	   	     6695
1446	FSR_1357         	=	 	 	FPRO	   	    14848
1447	NGC_2546         	=	 	 	COCD	   	    55810
1448	FSR_1335         	=	 	 	FPOS	   	     9493
1449	DBSB_13          	=	r	o	BOPN	irc	     6564
1450	Haffner_22       	=	 	 	DIAS	   	    12365
1451	Ruprecht_55      	=	 	 	COCD	   	    13842
1452	Ruprecht_56      	=	 	 	COCD	   	    24231
1453	SAI_88           	=	 	 	DIAS	   	     9102
1454	NGC_2548         	=	 	 	COCD	   	    18928
1455	vdBergh-Hagen_23 	=	a	c	COCD	   	    27654
1456	Ruprecht_58      	=	 	 	DIAS	dub	    13118
1457	Ruprecht_57      	=	 	 	DIAS	   	     8187
1458	BIP_14           	=	n	o	LLEM	emb	     3240
1459	Haffner_26       	=	 	 	COCD	   	    11090
1460	ASCC_45          	=	a	c	COCD	   	    12314
1461	DBSB_16          	:	 	 	BOPN	irc	        0
1462	FSR_1307         	=	r	o	FPOS	   	     5014
1463	ASCC_46          	=	 	 	COCD	   	    13644
1464	Pup_OB3          	=	a	o	MELN	ass	    30137
1465	Pismis_2         	=	 	 	DIAS	   	    18490
1466	Pismis_1         	=	 	 	DIAS	   	    11001
1467	NGC_2567         	=	 	 	COCD	   	    13401
1468	FSR_1419         	=	r	c	FPOS	   	    10169
1469	NGC_2571         	=	 	 	COCD	   	    13544
1470	Ivanov_8         	=	 	 	DIAS	   	    11185
1471	Moitinho_1       	=	 	 	DIAS	   	    10484
1472	Ruprecht_59      	=	r	c	DIAS	   	    11381
1473	Ruprecht_156     	=	 	 	DREM	ast	    11245
1474	NGC_2579         	=	n	o	DIAS	   	    11309
1475	DBSB_17          	&	n	o	BOPN	irc	        0
1476	NGC_2580         	=	 	 	DIAS	   	     9665
1477	AH03_J0822-36.4  	=	 	 	DIAS	   	    14768
1478	DBSB_18          	:	 	 	BOPN	irc	        0
1479	FSR_1295         	=	r	o	FPOS	   	     4704
1480	NGC_2588         	=	 	 	DIAS	   	    12535
1481	Collinder_185    	=	 	 	COCD	   	    13840
1482	NGC_2587         	=	 	 	DIAS	   	    11303
1483	Collinder_187    	=	r	o	DIAS	dub	     8056
1484	ESO_312-03       	=	r	o	DIAS	   	    14044
1485	Ruprecht_60      	=	 	 	DIAS	   	    12176
1486	FSR_1387         	=	r	o	FPRO	   	    14405
1487	FSR_1394         	&	 	 	DIAS	irc	        0
1488	Ruprecht_61      	=	r	o	DIAS	   	     9723
1489	Saurer_2         	=	 	 	DIAS	   	    11485
1490	DBSB_20          	:	 	 	BOPN	irc	        0
1491	ESO_312-04       	=	r	o	DIAS	   	    11956
1492	ESO_370-13       	=	r	o	DIAS	   	     9604
1493	SAI_90           	=	 	 	DIAS	   	    14038
1494	FSR_1390         	=	 	 	DIAS	irc	    12069
1495	NGC_2609         	=	 	 	DIAS	   	     4854
1496	Ruprecht_157     	=	 	 	DIAS	   	     5262
1497	vdBergh-Hagen_34 	=	 	 	COCD	   	    15966
1498	Pismis_3         	=	 	 	DIAS	   	    20612
1499	ESO_313-03       	=	 	 	DIAS	   	    14574
1500	ASCC_47          	=	 	 	COCD	   	    26346
1501	ESO_370-17       	=	r	o	DIAS	   	    11682
1502	Teutsch_64       	=	r	o	DIAS	   	    11856
1503	Ruprecht_62      	=	 	 	DIAS	dub	     4378
1504	Ruprecht_63      	=	 	 	DIAS	   	    12989
1505	FSR_1411         	=	 	 	FPRO	   	    21100
1506	ASCC_48          	=	 	 	COCD	   	    14329
1507	Pismis_4         	=	n	o	COCD	   	    17914
1508	DBSB_19          	=	n	o	BOPN	irc	     9546
1509	vdBergh-Hagen_37 	=	 	 	DIAS	   	    14274
1510	FSR_1397         	=	 	 	FPRO	   	    10085
1511	SAI_91           	=	 	 	DIAS	   	    11644
1512	FSR_1401         	=	 	 	FPRO	   	    13872
1513	FSR_1412         	=	 	 	DIAS	irc	    15815
1514	NGC_2627         	=	 	 	COCD	   	     9666
1515	Ruprecht_64      	=	 	 	COCD	   	    33353
1516	Pismis_5         	=	 	 	DIAS	   	    10248
1517	FSR_1429         	=	r	o	DIAS	irc	    14104
1518	FSR_1406         	=	 	 	FPRO	   	    13472
1519	NGC_2635         	=	 	 	DIAS	   	    10897
1520	Pismis_6         	=	 	 	COCD	   	    22205
1521	FSR_1251         	=	r	o	FPOS	   	     3334
1522	Ruprecht_65      	=	r	o	COCD	   	    19309
1523	FSR_1443         	=	r	c	DIAS	irc	    19282
1524	FSR_1441         	=	 	 	DIAS	irc	    16218
1525	NGC_2645         	&	 	 	FPRO	   	        0
1526	FSR_1415         	=	 	 	DIAS	irc	    16885
1527	NGC_2632         	=	 	 	COCD	   	    84350
1528	Waterloo_6       	=	r	c	DREM	dub	    13398
1529	IC_2391          	=	 	 	COCD	   	    67661
1530	Ruprecht_66      	=	 	 	DIAS	   	    11868
1531	FSR_1345         	=	 	 	FPOS	   	     6926
1532	Pismis_7         	=	 	 	DIAS	   	    14007
1533	Pismis_8         	=	 	 	DIAS	   	    16799
1534	Ruprecht_67      	=	 	 	COCD	   	    17391
1535	Mamajek_1        	=	m	o	COCD	   	    10458
1536	DBSB_21          	=	n	o	BOPN	irc	     8167
1537	IC_2395          	=	 	 	COCD	   	    25063
1538	NGC_2659         	=	 	 	COCD	   	    16786
1539	NGC_2660         	=	 	 	DIAS	   	    16348
1540	ESO_432-03       	=	 	 	DIAS	   	     5859
1541	FSR_1382         	=	 	 	FPOS	   	     9556
1542	NGC_2658         	=	 	 	DIAS	   	    12351
1543	FSR_1371         	=	r	o	FPOS	   	     5869
1544	ESO_313-11       	=	 	 	DIAS	non	     8664
1545	ESO_313-12       	=	r	o	DIAS	   	    11065
1546	FSR_1399         	=	 	 	FPRO	   	    11276
1547	Ruprecht_68      	=	 	 	DIAS	   	    10534
1548	Ruprecht_69      	=	 	 	DIAS	non	    15395
1549	SAI_94           	=	 	 	DIAS	   	    14621
1550	Bochum_7         	=	 	 	COCD	   	    22550
1551	Collinder_197    	=	n	o	DIAS	   	    16031
1552	Collinder_196    	=	 	 	DIAS	non	     8865
1553	Collinder_198    	-	 	 	DIAS	non	        0
1554	NGC_2670         	=	 	 	COCD	   	    13757
1555	FSR_1434         	=	 	 	FPRO	   	    19675
1556	DBSB_25          	:	 	 	BOPN	irc	        0
1557	DBSB_24          	:	 	 	BOPN	irc	        0
1558	NGC_2671         	=	 	 	DIAS	   	    14640
1559	ESO_260-06       	=	r	o	DIAS	   	    15850
1560	Vel_OB1          	:	a	o	MELN	ass	        0
1561	NGC_2669         	=	 	 	COCD	   	    21678
1562	vdBergh-Hagen_52 	&	 	 	DIAS	   	        0
1563	DBSB_26          	&	 	 	BOPN	irc	        0
1564	DBSB_27          	=	 	 	BOPN	irc	     9495
1565	NGC_2664         	=	 	 	DREM	ast	     1823
1566	ESO_211-01       	=	 	 	DIAS	   	    12642
1567	Trumpler_10      	=	 	 	COCD	   	    30479
1568	FSR_1418         	=	 	 	FPRO	   	    14055
1569	ASCC_49          	=	 	 	COCD	   	    18624
1570	ESO_260-07       	=	r	o	DIAS	   	    18184
1571	FSR_1280         	=	r	o	FPOS	   	     3097
1572	DBSB_23          	:	 	 	BOPN	irc	        0
1573	Ruprecht_70      	-	 	 	DIAS	non	        0
1574	Ruprecht_71      	=	 	 	COCD	   	    20961
1575	vdBergh-Hagen_54 	=	 	 	DIAS	   	    13944
1576	NGC_2666         	-	 	 	DIAS	non	        0
1577	NGC_2678         	-	a	o	DIAS	non	        0
1578	Chupina_1        	&	 	 	DIAS	   	        0
1579	ASCC_50          	=	 	 	COCD	   	    20138
1580	Alessi_43        	&	 	 	DREM	ass	        0
1581	Chupina_2        	&	 	 	DIAS	   	        0
1582	FSR_1424         	=	 	 	FPRO	   	    12294
1583	DBSB_32          	:	 	 	BOPN	irc	        0
1584	FSR_1454         	=	 	 	FPRO	   	    14217
1585	NGC_2682         	=	 	 	COCD	   	    14704
1586	Chupina_3        	&	 	 	DIAS	   	        0
1587	ESO_211-03       	=	 	 	DIAS	   	    17298
1588	FSR_1463         	&	 	 	FPRO	   	        0
1589	FSR_1430         	=	 	 	DIAS	irc	    13212
1590	Chupina_4        	&	 	 	DIAS	   	        0
1591	Ruprecht_72      	=	 	 	DIAS	   	     9159
1592	Ruprecht_158     	=	 	 	DREM	ast	    10236
1593	DBSB_31          	:	 	 	BOPN	irc	        0
1594	FSR_1432         	=	 	 	FPRO	   	    12173
1595	ESO_371-25       	=	r	o	DIAS	   	     7180
1596	Chupina_5        	&	 	 	DIAS	   	        0
1597	FSR_1452         	=	 	 	FPRO	   	    17330
1598	DBSB_22          	:	 	 	BOPN	irc	        0
1599	FSR_1304         	=	 	 	FPOS	   	     3006
1600	vdBergh-Hagen_55 	=	 	 	DIAS	dub	    12383
1601	FSR_1346         	=	r	o	FPOS	   	     4068
1602	DBSB_28          	:	 	 	BOPN	irc	        0
1603	DBSB_29          	:	 	 	BOPN	irc	        0
1604	FSR_1435         	=	 	 	FPRO	   	    16174
1605	vdBergh-Hagen_56 	=	 	 	COCD	   	    10574
1606	Muzzio_1         	=	 	 	DIAS	   	    20556
1607	vdB-Hagen_RN26   	:	 	 	BIEM	irc	        0
1608	FSR_1421         	=	 	 	FPRO	   	     7851
1609	FSR_1450         	=	 	 	FPRO	   	    14415
1610	RCW_38           	:	 	 	LLEM	emb	        0
1611	RCW_36           	:	 	 	BIEM	irc	        0
1612	FSR_1478         	=	 	 	FPOS	   	    14840
1613	Collinder_205    	=	 	 	COCD	   	    17373
1614	DBSB_124         	:	 	 	BIRN	irc	        0
1615	Ruprecht_73      	=	 	 	DIAS	non	    13637
1616	DBSB_33          	:	 	 	BOPN	irc	        0
1617	DBSB_30          	:	 	 	BOPN	irc	        0
1618	RCW_40           	:	 	 	BIEM	irc	        0
1619	Pismis_10        	=	 	 	DIAS	non	    10141
1620	FSR_1442         	=	 	 	FPRO	   	     9395
1621	FSR_1355         	:	 	 	FPOS	   	        0
1622	DBSB_34          	=	r	o	BOPN	irc	     9411
1623	FSR_1416         	=	r	o	FPRO	   	    10651
1624	ESO_260-17       	=	 	 	DIAS	dub	    14650
1625	ESO_165-09       	=	 	 	COCD	   	    16853
1626	FSR_1402         	=	 	 	FPOS	   	    12613
1627	FSR_1367         	=	 	 	FPOS	   	     3971
1628	FSR_1460         	=	 	 	FPRO	   	    17702
1629	Platais_8        	=	 	 	COCD	   	   205386
1630	Pyxis            	:	g	o	HARR	glo	        0
1631	FSR_1366         	=	 	 	FPOS	   	     3454
1632	vdBergh-Hagen_58 	=	 	 	DIAS	non	    11161
1633	ESO_166-04       	=	 	 	COCD	   	    19642
1634	ESO_261-03       	=	 	 	DIAS	dub	    13882
1635	FSR_1468         	=	 	 	FPRO	   	    12269
1636	NGC_2808         	=	g	o	HARR	glo	    14611
1637	FSR_1389         	=	r	o	FPOS	   	     6418
1638	FSR_1579         	=	r	c	FPOS	   	     4726
1639	Platais_9        	=	m	o	COCD	   	   368155
1640	FSR_1474         	=	 	 	FPOS	   	    14747
1641	DBSB_35          	=	 	 	BOPN	irc	    11505
1642	FSR_1381         	=	 	 	FPOS	   	     4019
1643	Pismis_11        	=	 	 	DIAS	   	    13982
1644	NGC_2818         	=	n	o	DIAS	   	    12799
1645	DBSB_36          	=	 	 	BOPN	irc	    10891
1646	ESO_211-09       	=	 	 	DIAS	   	    13980
1647	ASCC_51          	=	 	 	COCD	   	    19564
1648	NGC_2849         	=	 	 	DIAS	   	     7813
1649	ESO_314-14       	=	r	o	DIAS	   	     7415
1650	Pismis_12        	=	 	 	DIAS	   	    13005
1651	Ruprecht_159     	=	r	o	DIAS	non	    11396
1652	Teutsch_48       	=	 	 	DIAS	   	    17535
1653	vdBergh-Hagen_63 	=	 	 	DIAS	   	    14725
1654	E_3              	=	g	o	HARR	glo	     4111
1655	Ruprecht_74      	=	 	 	DIAS	dub	     5426
1656	FSR_1464         	=	 	 	FPRO	   	    13123
1657	Ruprecht_75      	=	 	 	DIAS	   	    14658
1658	NGC_2866         	=	 	 	DIAS	   	    20050
1659	FSR_1485         	=	 	 	FPRO	   	    20300
1660	DBSB_37          	:	 	 	BOPN	irc	        0
1661	FSR_1471         	=	 	 	DIAS	irc	    14228
1662	FSR_1471         	&	 	 	DIAS	irc	        0
1663	Ruprecht_76      	=	 	 	DIAS	   	    23508
1664	ESO_261-07       	=	 	 	DIAS	   	    11041
1665	DBSB_39          	=	 	 	BOPN	irc	    17954
1666	DBSB_38          	:	 	 	BOPN	irc	        0
1667	vdBergh-Hagen_66 	=	 	 	COCD	   	    17402
1668	Miller_1         	=	 	 	DIAS	dub	    18569
1669	vdBergh-Hagen_67 	=	 	 	DIAS	   	    24158
1670	Ruprecht_77      	=	 	 	DIAS	   	    22725
1671	IC_2488          	=	 	 	COCD	   	    26412
1672	ASCC_52          	=	 	 	COCD	   	    23723
1673	FSR_1577         	=	 	 	FPOS	   	     5364
1674	Teutsch_103      	=	 	 	DIAS	   	    11405
1675	Ruprecht_78      	=	 	 	COCD	   	    23713
1676	FSR_1407         	=	 	 	FPOS	   	     5733
1677	FSR_1484         	=	 	 	FPRO	   	    18878
1678	Pismis_14        	=	 	 	DIAS	dub	    23142
1679	NGC_2910         	=	 	 	COCD	   	    26006
1680	Basel_20         	=	 	 	DIAS	   	    20140
1681	vdBergh-Hagen_72 	=	 	 	DIAS	   	    21990
1682	vdBergh-Hagen_73 	=	 	 	DIAS	   	    19178
1683	FSR_1417         	=	r	o	FPOS	   	     5102
1684	Turner_5         	=	m	o	COCD	   	    42736
1685	FSR_1391         	=	r	o	FPOS	   	     5979
1686	NGC_2925         	=	 	 	COCD	   	    44212
1687	FSR_1489         	=	 	 	FPRO	   	    19138
1688	Teutsch_66       	=	 	 	DIAS	   	    21557
1689	FSR_1507         	=	 	 	FPRO	   	    18507
1690	Pismis_15        	=	 	 	DIAS	   	    16975
1691	vdBergh-Hagen_75 	=	 	 	DIAS	   	    23068
1692	FSR_1431         	=	 	 	FPOS	   	     5913
1693	ESO_315-14       	:	 	 	DIAS	   	        0
1694	NGC_2932         	=	 	 	DREM	ast	    13355
1695	FSR_1500         	=	 	 	DIAS	irc	    17536
1696	FSR_1405         	=	r	o	FPOS	   	     4454
1697	ASCC_53          	=	 	 	COCD	   	    30520
1698	SAI_108          	=	 	 	DIAS	   	    22856
1699	NGC_2972         	=	 	 	DIAS	   	    16989
1700	Hogg_1           	=	 	 	DIAS	dub	    15806
1701	Ruprecht_79      	=	 	 	COCD	   	    27517
1702	NGC_2982         	&	 	 	DIAS	non	        0
1703	Ruprecht_80      	=	 	 	COCD	   	     8485
1704	FSR_1496         	=	 	 	DIAS	irc	    16308
1705	SAI_109          	=	 	 	DIAS	   	    14687
1706	vdBergh-Hagen_78 	=	 	 	DIAS	dub	    15898
1707	NGC_2995         	-	s	o	DREM	ast	        0
1708	vdBergh-Hagen_79 	=	 	 	DIAS	non	    26652
1709	ASCC_54          	=	 	 	COCD	   	    31748
1710	Ruprecht_81      	=	 	 	DIAS	dub	     8409
1711	Ruprecht_82      	=	 	 	COCD	   	    19914
1712	FSR_1541         	=	 	 	FPOS	   	    10825
1713	FSR_1451         	=	r	o	FPOS	   	     4397
1714	FSR_1509         	=	 	 	DIAS	irc	    21847
1715	NGC_3033         	=	 	 	COCD	   	    25144
1716	FSR_1513         	=	 	 	FPOS	   	    27415
1717	Ruprecht_84      	=	 	 	COCD	   	    14180
1718	Ruprecht_83      	=	 	 	DIAS	   	    20512
1719	NGC_3036         	=	 	 	COCD	   	    15735
1720	FSR_1566         	=	r	o	FPOS	   	     6342
1721	Pismis_16        	=	 	 	COCD	   	    16935
1722	Hogg_2           	=	 	 	DIAS	non	    17803
1723	FSR_1510         	:	 	 	FPRO	   	        0
1724	ASCC_55          	=	 	 	COCD	   	    40069
1725	Collinder_213    	=	 	 	COCD	   	    18962
1726	FSR_1475         	=	 	 	FPOS	   	     9253
1727	FSR_1521         	=	 	 	FPRO	   	    22967
1728	ESO_435-09       	=	 	 	DIAS	   	     3618
1729	Ruprecht_160     	=	 	 	DIAS	   	    10504
1730	FSR_1498         	=	 	 	FPRO	   	    14027
1731	FSR_1413         	=	r	c	FPOS	   	     2233
1732	FSR_1517         	=	 	 	FPOS	   	    22469
1733	Hogg_3           	&	 	 	DIAS	non	        0
1734	Hogg_4           	=	 	 	DIAS	non	    21126
1735	ESO_435-17       	=	 	 	DIAS	dub	     2544
1736	FSR_1554         	=	 	 	FPOS	   	     9043
1737	FSR_1481         	=	 	 	FPOS	   	     8843
1738	FSR_1518         	=	 	 	DIAS	irc	    21398
1739	DBSB_125         	=	 	 	BIRN	irc	    14894
1740	FSR_1491         	=	 	 	FPOS	   	    10527
1741	FSR_1524         	=	 	 	FPRO	   	    18988
1742	NGC_3105         	=	 	 	DIAS	   	    23938
1743	vdBergh-Hagen_84 	=	 	 	DIAS	   	    19434
1744	DBSB_40          	=	 	 	BOPN	irc	    13859
1745	DBSB_41          	&	 	 	BOPN	irc	        0
1746	Ruprecht_85      	=	 	 	COCD	   	    21922
1747	Ruprecht_86      	=	 	 	DIAS	non	    17888
1748	vdBergh-Hagen_85 	=	 	 	DIAS	   	    13367
1749	NGC_3114         	=	 	 	COCD	   	    47289
1750	FSR_1501         	&	 	 	FPOS	   	        0
1751	Loden_28         	=	 	 	COCD	   	    23716
1752	ESO_092-05       	=	 	 	DIAS	dub	     9670
1753	ESO_435-33       	=	 	 	DIAS	   	     2201
1754	DBSB_43          	=	 	 	BOPN	irc	    18893
1755	vdBergh-Hagen_87 	=	 	 	DIAS	   	    23786
1756	Schuster_1       	=	 	 	DIAS	   	    17582
1757	Trumpler_11      	=	 	 	DIAS	   	    18090
1758	Loden_1          	=	 	 	COCD	   	    19480
1759	Palomar_3        	:	g	o	HARR	glo	        0
1760	FSR_1459         	=	 	 	FPOS	   	     3237
1761	FSR_1465         	=	 	 	FPOS	   	     4295
1762	Hogg_5           	&	 	 	DIAS	non	        0
1763	Trumpler_12      	=	 	 	COCD	   	    25821
1764	vdBergh-Hagen_88 	=	 	 	DIAS	dub	    15132
1765	FSR_1527         	=	 	 	FPOS	   	    16811
1766	Hogg_6           	=	 	 	COCD	   	    20289
1767	DBSB_126         	:	 	 	BIRN	irc	        0
1768	FSR_1449         	=	 	 	FPOS	   	     3422
1769	DBSB_42          	:	 	 	BOPN	irc	        0
1770	FSR_1467         	=	 	 	FPOS	   	     5034
1771	FSR_1535         	=	 	 	DIAS	irc	    22025
1772	ASCC_56          	=	 	 	COCD	   	    29151
1773	Ruprecht_161     	=	 	 	COCD	   	    33249
1774	FSR_1530         	=	 	 	FPRO	   	    18554
1775	ESO_435-48       	=	 	 	DIAS	dub	     2894
1776	ASCC_57          	=	 	 	COCD	   	    16647
1777	Loden_27         	=	 	 	DIAS	dub	    20387
1778	vdBergh-Hagen_90 	=	 	 	DIAS	   	    23084
1779	DBSB_50          	=	n	o	BOPN	irc	    20318
1780	ESO_436-02       	=	 	 	DIAS	   	     2784
1781	ESO_092-18       	=	 	 	DIAS	   	    11093
1782	ASCC_58          	=	 	 	COCD	   	    46410
1783	Ruprecht_87      	=	 	 	DIAS	   	     9717
1784	DBSB_47          	=	n	o	BOPN	irc	    18626
1785	DBSB_44          	:	 	 	BOPN	irc	        0
1786	Alessi_4         	=	 	 	DREM	ast	     3270
1787	vdBergh-Hagen_91 	=	 	 	COCD	   	    31795
1788	NGC_3201         	=	g	o	HARR	glo	    13438
1789	FSR_1531         	=	 	 	FPRO	   	    20597
1790	Ruprecht_88      	=	r	c	DIAS	   	    18276
1791	vdBergh-Hagen_92 	=	 	 	DIAS	   	    24639
1792	DBSB_45          	=	n	o	BOPN	irc	    18796
1793	ASCC_59          	=	 	 	COCD	   	    54315
1794	NGC_3228         	=	 	 	COCD	   	    17319
1795	Teutsch_44       	=	r	c	DIAS	   	    17475
1796	ESO_062-08       	=	r	o	DIAS	   	     7431
1797	SAI_113          	=	 	 	DIAS	   	    24649
1798	Loden_46         	=	 	 	COCD	   	    21291
1799	FSR_1572         	=	 	 	FPOS	   	     7896
1800	Trumpler_13      	=	 	 	DIAS	   	    31435
1801	Westerlund_2     	=	n	o	DIAS	   	    19701
1802	FSR_1568         	=	 	 	FPOS	   	     9288
1803	Collinder_220    	=	 	 	DIAS	   	    27370
1804	NGC_3255         	=	r	o	DIAS	   	    27726
1805	IC_2581          	=	 	 	COCD	   	    29231
1806	NGC_3231         	-	s	o	DIAS	non	        0
1807	Loden_143        	=	 	 	COCD	   	    56768
1808	Ruprecht_89      	=	 	 	COCD	   	    30144
1809	Loden_172        	=	 	 	DIAS	non	    33784
1810	Hogg_7           	=	 	 	DIAS	non	    22199
1811	Hogg_8           	=	 	 	DIAS	non	    23267
1812	Loden_89         	=	 	 	COCD	   	    29654
1813	DBSB_46          	=	n	o	BOPN	irc	    16548
1814	Loden_59         	=	 	 	COCD	   	    18868
1815	Collinder_223    	=	 	 	COCD	   	    27272
1816	ESO_168-04       	=	r	c	DIAS	non	    15565
1817	DBSB_48          	=	 	 	BOPN	irc	    21810
1818	FSR_1536         	=	 	 	FPRO	   	    17512
1819	Ruprecht_90      	=	n	o	COCD	   	    28305
1820	Loden_112        	=	 	 	COCD	   	    24869
1821	DBSB_53          	=	n	o	BOPN	irc	    21591
1822	DBSB_51          	=	 	 	BOPN	irc	    20724
1823	ASCC_60          	=	 	 	COCD	   	    32535
1824	Loden_153        	=	 	 	COCD	   	    22111
1825	Bochum_9         	=	 	 	COCD	   	    37117
1826	NGC_3293         	=	 	 	COCD	   	    25579
1827	Loden_165        	=	n	o	DIAS	   	    23304
1828	Loden_213        	=	 	 	DIAS	non	    25595
1829	Carraro_1        	=	 	 	DIAS	   	    19550
1830	NGC_3324         	=	n	o	COCD	   	    26233
1831	vdBergh-Hagen_99 	=	 	 	COCD	   	    59925
1832	Car_OB1          	:	a	o	MELN	ass	        0
1833	DBSB_128         	:	 	 	BIRN	irc	        0
1834	DBSB_127         	:	 	 	BIRN	irc	        0
1835	NGC_3330         	=	 	 	COCD	   	    17481
1836	ESO_062-11       	=	 	 	COCD	   	    11641
1837	FSR_1511         	=	r	c	FPOS	   	     5794
1838	DC_5             	=	 	 	DIAS	   	    22918
1839	Saurer_3         	=	r	o	DIAS	   	    16679
1840	Melotte_101      	=	 	 	COCD	   	    25701
1841	IC_2602          	=	 	 	COCD	   	   324402
1842	Bochum_10        	=	 	 	COCD	   	    31962
1843	DBSB_55          	=	n	o	BOPN	irc	    17846
1844	Alessi_5         	=	 	 	COCD	   	    65830
1845	Collinder_228    	=	n	o	COCD	   	    51009
1846	Trumpler_14      	=	n	o	COCD	   	    25247
1847	DBSB_54          	&	 	 	BOPN	irc	        0
1848	Collinder_232    	&	 	 	DIAS	   	        0
1849	Trumpler_15      	=	n	o	COCD	   	    29190
1850	Trumpler_16      	=	n	o	COCD	   	    24351
1851	Collinder_234    	&	 	 	DREM	ass	        0
1852	vdB-Hagen_RN43   	:	n	o	BIEM	irc	        0
1853	ASCC_61          	=	 	 	COCD	   	    24588
1854	Bochum_11        	=	 	 	DIAS	   	    38202
1855	Ruprecht_91      	=	 	 	COCD	   	    25348
1856	ESO_437-61       	=	r	o	DREM	ast	     1915
1857	FSR_1555         	:	 	 	FPRO	   	        0
1858	Loden_189        	=	 	 	COCD	   	    36313
1859	ASCC_62          	=	 	 	COCD	   	    36623
1860	DBSB_49          	:	 	 	BOPN	irc	        0
1861	DBSB_52          	:	 	 	BOPN	irc	        0
1862	NGC_3446         	=	r	c	DIAS	   	     7902
1863	vdBergh-Hagen_106	=	 	 	DIAS	   	    14589
1864	Teutsch_31       	=	 	 	DIAS	   	    24515
1865	Ruprecht_162     	=	r	c	DIAS	   	    28783
1866	Ruprecht_92      	=	 	 	COCD	   	    34506
1867	ESO_128-16       	=	 	 	COCD	   	    29674
1868	Kronberger_39    	=	 	 	DIAS	   	    20888
