#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-02-28T04:30:48 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e587b34af16	
#INFO	-out.max=unlimited	
#INFO	queryParameters=39	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/ApJ/860/43&tab:{J/ApJ/860/43/table4}&key:source=J/ApJ/860/43/table4&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/860/43/table4
#-order=I
#-out=Set
#-out=Name
#-out=Assoc
#-out=r_SpT
#-out=SpT
#-out=RAJ2000
#-out=DEJ2000
#-out=pmRA
#-out=pmDE
#-out=Dist
#-out=r_RVel
#-out=RVel
#-out=HR1
#-out=NUVmag
#-out=Gmag
#-out=Jmag
#-out=IRex
#-out=r_Known
#-out=Known
#-out=r_Li
#-out=Bin
#-out=rvCat
#-out=Gaia
#Gaia=Gaia
#-out=2M
#2M=2M
#-out=SimbadName
#

#RESOURCE=yCat_18600043
#Name: J/ApJ/860/43
#Title: BANYAN. XII. New members from Gaia-Tycho data (Gagne+, 2018)
#Table	J_ApJ_860_43_table4:
#Name: J/ApJ/860/43/table4
#Title: Candidate members recovered in this work
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Set	(A4)	Subset (1)	[ucd=meta.note]
#Column	Name	(a17)	Star Name	[ucd=meta.id;meta.main]
#Column	Assoc	(a6)	Association short name (2)	[ucd=meta.id.parent]
#Column	r_SpT	(I3)	? Reference for spectral types (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	SpT	(a10)	Spectral Type (3)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F7.2)	[-114/209] Proper motion in RA; {mu}_{alpha}_\cos{delta}	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F7.2)	[-196/165] Proper motion in DE; {mu}_{delta}_	[ucd=pos.pm;pos.eq.dec]
#Column	Dist	(F6.2)	[21.9/243] Distance	[ucd=pos.distance;pos.heliocentric]
#Column	r_RVel	(I3)	? Reference for radial velocities (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	RVel	(F7.3)	[-20/43]? Radial Velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	HR1	(F5.2)	[-1/1]? HR1 hardness ratio	[ucd=phot.flux;arith.ratio]
#Column	NUVmag	(F6.3)	[11.4/21.4]? GALEX NUV magnitude	[ucd=phot.mag;em.UV]
#Column	Gmag	(F6.3)	[5.9/12.1] Gaia DR1 (I/337) G-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	Jmag	(F5.2)	[5.5/11] 2MASS (II/246) J-band magnitude	[ucd=phot.mag;em.IR.J]
#Column	IRex	(F4.1)	[0/10.3]? IR Excess in N{sigma}	[ucd=phot.color.excess;em.IR]
#Column	r_Known	(I3)	? Membership candidacy in a young association references (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Known	(a11)	Known Group	[ucd=meta.id]
#Column	r_Li	(I2)	? Lithium detection reference (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Bin	(A1)	Binary flag (5)	[ucd=meta.code]
#Column	rvCat	(I3)	Display data from Kharchenko+, 2007, III/254 and RAVE DR5 (Kunder+, 2017, III/279) within 1.5" [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Gaia	(A4)	Display the Gaia -DR1 (I/337) and -DR2 (I/345) data within 0.5"	[ucd=meta.ref.url]
#Column	2M	(A2)	Display the 2MASS data (II/246) within 3"	[ucd=meta.ref.url]
#Column	SimbadName	(a23)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Set	Name	Assoc	r_SpT	SpT	RAJ2000	DEJ2000	pmRA	pmDE	Dist	r_RVel	RVel	HR1	NUVmag	Gmag	Jmag	IRex	r_Known	Known	r_Li	Bin	rvCat	Gaia	2M	SimbadName
069.49307500	 +4.66980556	KCM 	StKM 1-498       	HYA   	 14	K4/5      	04 37 58.338	+04 40 11.30	  96.10	   8.33	 47.94	   	       	     	20.200	10.788	 8.96	    	103	HYA        	  	 	  0	Gaia	2M	StKM 1-498
071.78766250	+20.88210278	KCM 	HD 284785        	HYA   	128	K4:V      	04 47 09.039	+20 52 55.57	  98.40	 -50.00	 42.25	129	       	     	17.420	 9.392	 7.97	 0.2	130	HYA        	  	 	  0	Gaia	2M	HD 284785
075.77985833	+19.01783611	KCM 	StKM 1-541       	HYA   	 99	K7        	05 03 07.166	+19 01 04.21	  64.80	 -33.00	 53.80	   	       	     	20.400	11.096	 9.23	 0.0	 96	HYA        	  	 	  0	Gaia	2M	StKM 1-541
157.78109167	-64.18194722	KCM 	HD 307802        	IC2602	 43	A5        	10 31 07.462	-64 10 55.01	 -18.30	  11.80	153.30	   	       	     	      	 9.412	 8.68	 1.9	 61	IC2602     	  	 	  0	Gaia	2M	HD 307802
157.93700833	-63.48938333	KCM 	HD 91451         	IC2602	 43	F2V       	10 31 44.882	-63 29 21.78	 -16.87	  11.09	140.50	   	       	     	      	 9.095	 8.44	 1.1	 77	IC2602     	  	 	  0	Gaia	2M	HD 91451
160.75082917	-65.50490000	KCM 	TYC 8965-604-1   	IC2602	 14	(G4)      	10 43 00.199	-65 30 17.64	 -16.95	  10.75	146.20	   	       	     	      	10.958	 9.93	 1.7	131	IC2602     	  	 	  0	Gaia	2M	TYC 8965-604-1
161.56162917	-64.04941944	KCM 	V564 Car         	IC2602	 11	(G3)      	10 46 14.791	-64 02 57.91	 -17.99	  10.28	150.20	   	       	 0.31	      	10.484	 9.50	 1.2	 96	IC2602     	  	 	  0	Gaia	2M	V564 Car
161.63740000	-65.45503889	KCM 	HD 310131        	IC2602	   	G6V       	10 46 32.976	-65 27 18.14	 -18.23	  10.93	146.90	   	       	 0.38	      	10.694	 9.68	 2.1	 96	IC2602     	  	 	  0	Gaia	2M	HD 310131
162.17464167	-63.83297222	KCM 	HD 93874         	IC2602	   	A3(IV)    	10 48 41.914	-63 49 58.70	 -18.50	   9.95	146.70	   	       	     	      	 8.179	 7.88	 2.3	131	IC2602     	  	 	  0	Gaia	2M	HD 93874
164.05944167	-61.78956944	KCM 	HD 305830        	LCC   	 52	F0/2      	10 56 14.266	-61 47 22.45	 -27.17	   4.33	107.10	   	       	-0.41	      	 8.719	 8.01	 2.0	 96	LCC        	52	 	  0	Gaia	2M	HD 305830
165.07870000	-61.30056389	KCM 	HD 305810        	LCC   	   	G6V       	11 00 18.888	-61 18 02.03	 -32.50	   3.80	123.00	   	       	 0.04	      	10.038	 8.83	 2.2	 44	LCC        	  	 	  0	Gaia	2M	HD 305810
169.21177917	-61.08554167	KCM 	HD 98194         	LCC   	132	F3/5V     	11 16 50.827	-61 05 07.95	 -28.20	   1.75	121.00	   	       	     	      	 8.937	 8.22	 0.0	 54	LCC        	  	 	  0	Gaia	2M	HD 98194
171.55232917	-58.38640278	KCM 	HD 99486         	LCC   	 11	G2/3V     	11 26 12.559	-58 23 11.05	 -35.56	  -5.23	 90.70	   	       	     	      	 9.068	 8.01	 0.4	 54	LCC        	  	 	  0	Gaia	2M	HD 99486
175.00645000	-61.62502778	KCM 	HD 308856        	LCC   	 11	G0        	11 40 01.548	-61 37 30.10	 -29.50	  -0.93	118.70	   	       	     	      	 9.531	 8.69	 1.3	 54	LCC        	  	 	  0	Gaia	2M	HD 308856
181.21255000	-50.85372500	KCM 	HD 104917        	LCC   	 14	A9/F0IV   	12 04 51.012	-50 51 13.41	 -30.63	  -8.55	134.50	   	       	     	      	 8.253	 7.80	 0.4	 54	LCC        	  	 	  0	Gaia	2M	HD 104917
181.69634167	-60.42699722	KCM 	TYC 8974-711-1   	LCC   	133	(G2)      	12 06 47.122	-60 25 37.19	 -28.90	  -5.93	144.00	   	       	     	      	10.188	 9.26	 1.3	133	LCC        	  	 	  0	Gaia	2M	TYC 8974-711-1
182.25917083	-51.34476389	KCM 	TYC 8241-2652-1  	LCC   	  8	K3IV(e)   	12 09 02.201	-51 20 41.15	 -33.40	 -11.79	121.00	   	       	 0.23	      	10.835	 9.39	 8.3	 54	LCC        	  	 	  0	Gaia	2M	TYC 8241-2652-1
182.67502083	-56.44236667	KCM 	HD 105785        	LCC   	   	A3V       	12 10 42.005	-56 26 32.52	 -37.20	 -12.57	111.10	   	       	     	      	 6.964	 6.70	 1.6	 54	LCC        	  	 	  0	Gaia	2M	HD 105785
183.06015000	-60.33718611	KCM 	HD 106049        	LCC   	133	F7V       	12 12 14.436	-60 20 13.87	 -31.03	  -6.32	114.80	   	       	 0.25	      	 9.172	 8.29	 2.4	133	LCC        	  	 	  0	Gaia	2M	HD 106049
183.14889167	-52.77753889	KCM 	HD 106101        	LCC   	 11	A1/2V     	12 12 35.734	-52 46 39.14	 -34.93	 -11.44	119.00	   	       	     	      	 7.389	 7.15	 1.2	 54	LCC        	  	 	  0	Gaia	2M	HD 106101
183.43147083	-57.58148889	KCM 	CD-56 4356       	LCC   	133	(G3)      	12 13 43.553	-57 34 53.36	 -31.60	 -10.68	 99.90	   	       	     	      	 9.965	 8.96	 1.3	133	LCC        	  	 	  0	Gaia	2M	CD-56 4356
184.77852917	-62.84568611	KCM 	TYC 8979-1734-1  	LCC   	 11	(G4)      	12 19 06.847	-62 50 44.47	 -28.76	  -3.55	103.20	   	       	     	      	 9.932	 8.91	 2.5	 54	LCC        	  	 	  0	Gaia	2M	TYC 8979-1734-1
185.08057917	-51.21862222	KCM 	HD 107298        	LCC   	  8	A6V       	12 20 19.339	-51 13 07.04	 -33.07	 -11.22	111.00	   	       	     	      	 7.644	 7.26	 0.5	 54	LCC        	  	 	  0	Gaia	2M	HD 107298
185.09497917	-52.70511667	KCM 	TYC 8633-2254-1  	LCC   	133	K9IVe     	12 20 22.795	-52 42 18.42	 -34.90	 -10.96	116.20	   	       	 0.28	      	11.577	 8.61	    	134	LCC        	  	 	  0	Gaia	2M	TYC 8633-2254-1
185.94750000	-64.04863333	KCM 	TYC 8983-854-1   	LCC   	   	K3IVe     	12 23 47.400	-64 02 55.08	 -38.24	 -10.69	105.80	   	       	 0.50	      	10.435	 8.96	 2.5	 54	LCC        	  	 	  0	Gaia	2M	TYC 8983-854-1
186.04037083	-60.06162222	KCM 	TYC 8975-871-1   	LCC   	   	K5IVe     	12 24 09.689	-60 03 41.84	 -35.40	 -11.07	105.60	   	       	-0.20	      	11.377	 9.58	 2.0	 54	LCC        	  	 	  0	Gaia	2M	TYC 8975-871-1
186.09902083	-55.88023333	KCM 	HD 107919        	LCC   	  8	F7IV      	12 24 23.765	-55 52 48.84	 -32.32	  -7.86	119.40	   	       	 0.69	      	 9.359	 8.49	 1.7	 54	LCC        	  	 	  0	Gaia	2M	HD 107919
186.43704167	-46.88631111	KCM 	HD 108167        	LCC   	 52	G8(III)   	12 25 44.890	-46 53 10.72	 -27.94	 -11.84	135.80	   	       	     	      	 9.591	 8.53	 0.0	 52	LCC        	52	 	  0	Gaia	2M	HD 108167
186.58185833	-47.64892222	KCM 	HD 108234        	LCC   	   	F5V       	12 26 19.646	-47 38 56.12	 -31.35	 -18.16	121.90	   	       	     	13.735	 9.034	 8.27	 1.7	134	LCC        	  	 	  0	Gaia	2M	HD 108234
186.81899167	-62.65398611	KCM 	2M1227-6239      	LCC   	 11	K3IV(e)   	12 27 16.558	-62 39 14.35	 -39.86	 -12.63	108.20	   	       	 0.72	      	10.376	 8.81	 0.9	 54	LCC        	  	 	  0	Gaia	2M	2MASS J12271665-6239142
187.99950833	-56.50879167	KCM 	CD-55 4663       	LCC   	  8	(G2)      	12 31 59.882	-56 30 31.65	 -33.10	 -16.09	102.70	   	       	 0.61	      	 9.612	 8.68	    	 54	LCC        	  	 	  0	Gaia	2M	CD-55 4663
188.49252083	-56.57075278	KCM 	HD 109276        	LCC   	  8	A2V       	12 33 58.205	-56 34 14.71	 -33.89	 -14.86	112.40	   	       	     	      	 7.549	 7.24	 1.7	 54	LCC        	  	 	  0	Gaia	2M	HD 109276
189.18247083	-63.17933056	KCM 	TYC 8992-346-1   	LCC   	  9	(K0)      	12 36 43.793	-63 10 45.59	 -39.21	 -10.10	 97.00	   	       	     	      	10.255	 8.88	 2.9	134	LCC        	  	 	  0	Gaia	2M	TYC 8992-346-1
190.29454167	-58.31652778	KCM 	HD 110229        	LCC   	  3	F3/5V     	12 41 10.690	-58 18 59.50	 -29.85	  -7.83	148.90	   	       	     	      	 9.111	 8.25	 0.0	135	LCC        	  	 	  0	Gaia	2M	HD 110229
191.08030833	-45.42324167	KCM 	HD 110696        	LCC   	   	F8V       	12 44 19.274	-45 25 23.67	 -35.15	 -19.17	102.90	   	       	     	14.465	 9.353	 8.37	 1.1	 54	LCC        	  	 	  0	Gaia	2M	HD 110696
192.06905833	-67.13126667	KCM 	HD 111161        	LCC   	  3	A3III/IV  	12 48 16.574	-67 07 52.56	 -36.00	 -13.30	104.60	   	       	     	      	 7.584	 7.24	 1.2	133	LCC        	  	 	  0	Gaia	2M	HD 111161
192.07855000	-67.13178333	KCM 	CPD-66 1944B     	LCC   	 11	(F5)      	12 48 18.852	-67 07 54.42	 -36.93	 -15.42	109.40	   	       	     	      	 8.596	 7.84	 2.4	 54	LCC        	  	 	  0	Gaia	2M	CPD-66 1944B
192.26527917	-66.41868889	KCM 	CD-65 1343       	LCC   	   	(F8)      	12 49 03.667	-66 25 07.28	 -41.60	  -7.33	100.10	   	       	     	      	 9.269	 8.42	 1.7	 54	LCC        	  	 	  0	Gaia	2M	CD-65 1343
192.39102083	-61.49191944	KCM 	HD 311987        	LCC   	 11	K0        	12 49 33.845	-61 29 30.91	 -36.30	 -19.50	101.20	   	       	     	      	 9.924	 8.59	 0.7	 54	LCC        	  	 	  0	Gaia	2M	HD 311987
192.45337083	-51.39303056	KCM 	HD 111436        	LCC   	  8	A3/5V     	12 49 48.809	-51 23 34.91	 -31.67	 -13.54	149.00	   	       	     	      	 7.747	 7.37	 0.0	 54	LCC        	  	 	  0	Gaia	2M	HD 111436
193.63079167	-46.12684722	KCM 	CD-45 8100       	LCC   	 11	G0        	12 54 31.390	-46 07 36.65	 -27.95	 -13.65	137.60	   	       	 0.31	13.999	 9.553	 8.38	    	 54	LCC        	  	 	  0	Gaia	2M	CD-45 8100
194.13520833	-51.41751111	KCM 	HD 112332        	LCC   	   	F7V       	12 56 32.450	-51 25 03.04	 -31.55	 -16.67	122.10	   	       	 0.91	      	 8.858	 7.96	 1.5	 54	LCC        	  	 	  0	Gaia	2M	HD 112332
194.39707917	-51.59479167	KCM 	HD 112482        	LCC   	   	G2/3V     	12 57 35.299	-51 35 41.25	 -26.50	 -13.02	141.30	   	       	 0.44	      	10.044	 8.96	 1.4	 54	LCC        	  	 	  0	Gaia	2M	HD 112482
194.74929167	-45.66070833	KCM 	HD 112670        	LCC   	 14	F5V       	12 58 59.830	-45 39 38.55	 -32.73	 -17.82	122.80	   	       	     	13.052	 8.883	 8.15	 0.8	 54	LCC        	  	 	  0	Gaia	2M	HD 112670
195.04019167	-54.03157778	KCM 	HD 112821        	LCC   	  8	F7/G0IV/V 	13 00 09.646	-54 01 53.68	 -32.43	 -13.68	125.70	   	       	 0.34	      	 9.656	 8.71	 1.9	 54	LCC        	  	 	  0	Gaia	2M	HD 112821
195.69564167	-62.23313333	KCM 	HD 312273        	LCC   	 35	K0IV      	13 02 46.954	-62 13 59.28	 -32.12	 -15.06	114.90	   	       	 0.96	      	 9.845	 8.41	 2.5	 54	LCC        	  	 	  0	Gaia	2M	HD 312273
195.91537083	-56.58177222	KCM 	HD 113316        	LCC   	  8	K1/2III   	13 03 39.689	-56 34 54.38	 -27.56	 -17.75	124.20	   	       	     	      	 9.648	 8.66	 0.7	 54	LCC        	  	 	  0	Gaia	2M	HD 113316
195.95090833	-66.68193889	KCM 	TYC 9001-1753-1  	LCC   	  8	(G7)      	13 03 48.218	-66 40 54.98	 -35.16	  -7.22	 97.50	   	       	     	      	10.167	 8.94	 1.0	 54	LCC        	  	 	  0	Gaia	2M	TYC 9001-1753-1
196.32385833	-57.97105278	KCM 	CD-57 4849       	LCC   	  8	(G3)      	13 05 17.726	-57 58 15.79	 -28.20	  -9.79	120.20	   	       	 0.61	      	 9.751	 8.77	 2.6	 54	LCC        	  	 	  0	Gaia	2M	CD-57 4849
196.70700000	-62.11124722	KCM 	HD 113726        	LCC   	 11	F5V       	13 06 49.680	-62 06 40.49	 -35.83	 -16.77	102.00	   	       	     	      	 8.537	 7.64	 3.3	 54	LCC        	  	 	  0	Gaia	2M	HD 113726
196.95852917	-41.90928889	KCM 	HD 113975        	LCC   	 11	F5V       	13 07 50.047	-41 54 33.44	 -28.64	 -17.80	140.60	   	       	     	14.030	 9.315	 8.49	 1.5	 54	LCC        	  	 	  0	Gaia	2M	HD 113975
197.50465833	-55.45741111	KCM 	HD 114212        	LCC   	   	F7/8V     	13 10 01.118	-55 27 26.68	 -30.35	 -13.19	127.60	   	       	     	      	 9.451	 8.59	 2.4	 54	LCC        	  	 	  0	Gaia	2M	HD 114212
198.06695000	-46.36836389	KCM 	HD 114599        	LCC   	   	F5IV/V    	13 12 16.068	-46 22 06.11	 -28.51	 -17.25	140.20	   	       	 0.29	      	 9.008	 8.26	 1.4	 54	LCC        	  	 	  0	Gaia	2M	HD 114599
198.07497917	-54.64837778	KCM 	TYC 8653-192-1   	LCC   	 11	(G5)      	13 12 17.995	-54 38 54.16	 -27.60	 -12.70	138.00	   	       	 0.41	      	10.153	 9.07	 2.2	 54	LCC        	  	 	  0	Gaia	2M	TYC 8653-192-1
198.33329167	-54.03092500	KCM 	HD 114731        	LCC   	  8	G8III/IV  	13 13 19.990	-54 01 51.33	 -29.20	 -17.60	117.50	   	       	 0.46	      	 9.837	 8.49	 1.9	 54	LCC        	  	 	  0	Gaia	2M	HD 114731
198.36459167	-45.73640833	KCM 	HD 114788        	LCC   	 11	A9V       	13 13 27.502	-45 44 11.07	 -29.63	 -16.41	126.20	   	       	     	      	 8.179	 7.68	 1.1	 54	LCC        	  	 	  0	Gaia	2M	HD 114788
198.54659167	-45.44563611	KCM 	HD 114897        	LCC   	  8	F5V       	13 14 11.182	-45 26 44.29	 -30.77	 -17.27	134.10	   	       	     	13.477	 9.133	 8.37	 1.8	 54	LCC        	  	 	  0	Gaia	2M	HD 114897
198.79120833	-67.88046111	KCM 	^*^ eta Mus C    	LCC   	   	F0        	13 15 09.890	-67 52 49.66	 -31.05	 -12.85	118.40	   	       	     	      	 7.326	 7.09	 0.2	 54	LCC        	  	 	  0	Gaia	2M	* eta Mus C
198.88625000	-54.68612778	KCM 	TYC 8653-384-1   	LCC   	 11	(G1)      	13 15 32.700	-54 41 10.06	 -27.30	 -11.71	145.00	   	       	 0.58	      	10.035	 9.15	 2.2	 54	LCC        	  	 	  0	Gaia	2M	TYC 8653-384-1
199.58545833	-54.35899722	KCM 	CD-53 5069       	LCC   	  8	(G5)      	13 18 20.510	-54 21 32.39	 -38.30	 -21.40	 95.10	   	       	     	      	 9.792	 8.68	 1.2	 54	LCC        	  	 	  0	Gaia	2M	CD-53 5069
200.63295833	-52.16840833	KCM 	HD 116116        	LCC   	  8	F0/2V     	13 22 31.910	-52 10 06.27	 -28.34	 -17.74	135.10	   	       	     	      	 8.429	 7.84	 2.3	 54	LCC        	  	 	  0	Gaia	2M	HD 116116
201.17785833	-59.56608056	KCM 	CD-58 5027       	LCC   	136	K3        	13 24 42.686	-59 33 57.89	 -25.20	 -16.90	134.00	   	       	     	      	10.171	 8.89	 2.3	 54	LCC        	  	 	  0	Gaia	2M	CD-58 5027
201.30012083	-64.93915278	KCM 	TYC 8998-760-1   	LCC   	   	K3IV      	13 25 12.029	-64 56 20.95	 -40.79	 -17.98	 96.20	   	       	     	      	10.566	 9.07	 2.7	 54	LCC        	  	 	  0	Gaia	2M	TYC 8998-760-1
201.37510000	-52.36203056	KCM 	HD 116587        	LCC   	   	A5IV/V    	13 25 30.024	-52 21 43.31	 -36.27	 -19.16	111.00	   	       	     	      	 7.636	 7.17	 2.4	 54	LCC        	  	 	  0	Gaia	2M	HD 116587
201.43597083	-47.81910278	KCM 	HD 116649        	LCC   	  8	A0V       	13 25 44.633	-47 49 08.77	 -29.36	 -17.60	132.40	   	       	     	      	 7.606	 7.36	 2.9	 54	LCC        	  	 	  0	Gaia	2M	HD 116649
201.48305000	-51.17713889	KCM 	HD 116651        	LCC   	137	A5III/IV  	13 25 55.932	-51 10 37.70	 -32.89	 -20.21	124.40	   	       	     	      	 7.814	 7.35	 1.7	 54	LCC        	  	 	  0	Gaia	2M	HD 116651
202.49855833	-59.54086389	KCM 	TYC 8674-2466-1  	LCC   	  8	(F8)      	13 29 59.654	-59 32 27.11	 -29.84	 -13.62	122.60	   	       	     	      	 9.670	 8.82	 1.6	 54	LCC        	  	 	  0	Gaia	2M	TYC 8674-2466-1
202.63757917	-46.60028333	KCM 	HD 117353        	LCC   	  8	F5V       	13 30 33.019	-46 36 01.02	 -27.90	 -16.37	128.50	   	       	 0.33	      	 9.104	 8.25	 2.2	 54	LCC        	  	 	  0	Gaia	2M	HD 117353
203.17670833	-55.82764722	KCM 	HD 117620        	LCC   	  8	F2/3V     	13 32 42.410	-55 49 39.53	 -41.97	 -23.51	 88.70	   	       	     	      	 8.032	 7.35	 2.9	 54	LCC        	  	 	  0	Gaia	2M	HD 117620
204.03377083	-52.71365833	KCM 	HD 118134        	LCC   	   	A6V       	13 36 08.105	-52 42 49.17	 -26.76	 -12.73	134.40	   	       	     	      	 8.219	 7.81	 2.2	 54	LCC        	  	 	  0	Gaia	2M	HD 118134
204.28779167	-50.57707500	KCM 	TYC 8269-314-1   	LCC   	  8	(G5)      	13 37 09.070	-50 34 37.47	 -24.90	 -14.68	136.20	   	       	     	      	10.426	 9.34	 2.2	 54	LCC        	  	 	  0	Gaia	2M	TYC 8269-314-1
204.54679167	-52.24038889	KCM 	TYC 8273-917-1   	LCC   	  8	K0IV      	13 38 11.230	-52 14 25.40	 -28.40	 -16.00	152.00	   	       	 0.79	      	10.332	 9.23	 1.8	 54	LCC        	  	 	  0	Gaia	2M	TYC 8273-917-1
207.11364167	-67.45531944	KCM 	HD 119912        	LCC   	   	F8/G0IV/V 	13 48 27.274	-67 27 19.15	 -31.37	 -17.73	 99.20	   	       	     	      	 9.134	 8.12	 1.1	 54	LCC        	  	 	  0	Gaia	2M	HD 119912
207.19837083	-53.27660000	KCM 	TYC 8664-329-1   	LCC   	  8	(K1)      	13 48 47.609	-53 16 35.76	 -29.00	 -20.36	124.00	   	       	     	      	10.427	 9.00	 2.4	 54	LCC        	  	 	  0	Gaia	2M	TYC 8664-329-1
208.24325000	-53.97952500	KCM 	HD 120795        	LCC   	  8	F6/7V     	13 52 58.380	-53 58 46.29	 -29.60	 -17.88	132.90	   	       	     	      	 9.281	 8.52	 1.0	 54	LCC        	  	 	  0	Gaia	2M	HD 120795
053.74452917	+23.52996667	KCM 	HD 22146         	PLE   	  8	A5        	03 34 58.687	+23 31 47.88	  20.87	 -42.81	134.50	   	       	     	13.575	 8.764	 8.11	 1.5	 54	PLE        	  	 	  0	Gaia	2M	HD 22146
054.96325833	+25.19467500	KCM 	V1225 Tau        	PLE   	  8	A5        	03 39 51.182	+25 11 40.83	  19.14	 -42.37	137.50	   	       	     	      	 8.728	 8.09	 0.3	 54	PLE        	  	 	  0	Gaia	2M	V1225 Tau
055.96135833	+24.24730556	KCM 	TYC 1799-816-1   	PLE   	  8	G2        	03 43 50.726	+24 14 50.30	  21.53	 -45.15	125.20	   	       	     	      	11.035	 9.83	 1.1	 54	PLE        	  	 	  0	Gaia	2M	TYC 1799-816-1
056.18698333	+20.74780833	KCM 	HD 23290         	PLE   	 11	F5        	03 44 44.876	+20 44 52.11	  19.63	 -45.96	131.40	   	       	     	      	 8.606	 7.94	 1.9	 54	PLE        	  	 	  0	Gaia	2M	HD 23290
056.79198333	+24.27646667	KCM 	HD 23584         	PLE   	   	F6V       	03 47 10.076	+24 16 35.28	  20.40	 -43.95	139.90	   	       	     	      	 9.334	 8.53	 2.1	 54	PLE        	  	 	  1	Gaia	2M	HD 23584
057.71443750	+23.32888333	KCM 	V1211 Tau        	PLE   	138	G5        	03 50 51.465	+23 19 43.98	  19.50	 -47.28	141.50	   	       	     	      	12.084	10.63	 1.0	 54	PLE        	  	 	  0	Gaia	2M	V1211 Tau
057.77649583	+25.59450556	KCM 	HD 24086         	PLE   	  8	F2        	03 51 06.359	+25 35 40.22	  20.23	 -45.43	135.10	   	       	     	      	 8.983	 8.21	 1.0	 54	PLE        	  	 	  0	Gaia	2M	HD 24086
057.82036667	+23.82641389	KCM 	V1051 Tau        	PLE   	 11	G5        	03 51 16.888	+23 49 35.09	  20.27	 -47.40	137.00	   	       	     	      	11.976	10.62	 1.6	 54	PLE        	  	 	  0	Gaia	2M	V1051 Tau
058.37032083	+20.90717778	KCM 	TYC 1261-1630-1  	PLE   	  8	(K1)      	03 53 28.877	+20 54 25.84	  19.42	 -44.62	133.60	   	       	 1.00	18.220	11.553	10.10	 1.3	 54	PLE        	  	 	  0	Gaia	2M	TYC 1261-1630-1
059.01625417	+22.22676111	KCM 	HD 24655         	PLE   	  8	F8        	03 56 03.901	+22 13 36.34	  20.20	 -50.24	120.60	   	       	     	      	 8.944	 8.16	 0.0	 54	PLE        	  	 	  0	Gaia	2M	HD 24655
057.60402500	+13.07050556	KCM 	TYC 664-764-1    	TAU   	   	G7IV      	03 50 24.966	+13 04 13.82	   6.95	  -5.84	138.80	   	       	 0.55	      	10.569	 9.23	 2.9	 54	TAU        	  	 	  0	Gaia	2M	TYC 664-764-1
064.66085833	+17.84155000	KCM 	2M0418+1750      	TAU   	  8	G0        	04 18 38.606	+17 50 29.58	   3.90	 -17.58	143.20	   	       	     	      	 9.475	 8.54	 2.0	 54	TAU        	  	 	  0	Gaia	2M	2MASS J04183859+1750297
069.12843333	+18.70420556	KCM 	HD 285893        	TAU   	 11	F8        	04 36 30.824	+18 42 15.14	  -0.07	 -13.39	130.40	   	       	     	14.964	 9.855	 8.76	 5.2	 54	TAU        	  	 	  0	Gaia	2M	HD 285893
070.84050833	+12.44594722	KCM 	HD 286987        	TAU   	  8	G0        	04 43 21.722	+12 26 45.41	   3.82	 -12.41	166.00	   	       	     	14.810	 9.383	 8.22	 1.0	 54	TAU        	  	 	  0	Gaia	2M	HD 286987
071.77592083	+16.97850000	KCM 	DR Tau           	TAU   	  8	K5Ve      	04 47 06.221	+16 58 42.60	   1.40	 -11.20	207.00	   	 21.100	     	      	11.549	 8.85	 6.3	 54	TAU        	  	 	  0	Gaia	2M	DR Tau
024.78245417	-56.42950833	KCM 	HD 10269         	THA   	  8	F5V       	01 39 07.789	-56 25 46.23	  91.12	 -31.63	 46.22	   	       	     	      	 6.949	 6.34	 3.0	 54	THA        	  	 	  0	Gaia	2M	HD 10269
